hour,nl_node_PV,nl_node_OffW,nl_node_OnW,de_node_PV,de_node_OffW,de_node_OnW,fr_node_PV,fr_node_OffW,fr_node_OnW,be_node_PV,be_node_OffW,be_node_OnW,uk_node_PV,uk_node_OffW,uk_node_OnW
4640,0.139821,0.0713428,0.137057,0.178191,0.148152,0.0774636,0.135738,0.206975,0.108449,0.116251,0.0135736,0.0314491,0.0801294,0.0784198,0.0491367
4641,0.19653,0.0713428,0.137057,0.24475,0.148152,0.0774636,0.194794,0.206975,0.108449,0.166583,0.0135736,0.0314491,0.114605,0.0784198,0.0491367
4642,0.279902,0.0292415,0.109804,0.31094,0.103401,0.0717489,0.274189,0.217981,0.134743,0.218029,0.0134501,0.0444453,0.173844,0.10384,0.0653174
4643,0.363274,0.0068678,0.0858286,0.37713,0.065704,0.0663446,0.353585,0.229176,0.163817,0.269476,0.0133274,0.0660253,0.233084,0.132235,0.0854519
4644,0.446645,0.0068678,0.0858286,0.443321,0.065704,0.0663446,0.432981,0.229176,0.163817,0.320922,0.0133274,0.0660253,0.292323,0.132235,0.0854519
4645,0.460168,0.0047643,0.0605995,0.446497,0.050861,0.0626565,0.460536,0.242259,0.19368,0.347246,0.0111813,0.065287,0.310394,0.151715,0.10066
4646,0.473691,0,0.0420446,0.449674,0.0378675,0.059136,0.488091,0.255566,0.225459,0.373569,0.0093084,0.0645552,0.328465,0.172212,0.11732
4647,0.487214,0.0159387,0.0420446,0.45285,0.0378675,0.059136,0.515646,0.255566,0.225459,0.399892,0.0093084,0.0645552,0.346536,0.172212,0.11732
4648,0.426982,0.0087678,0.0290414,0.396356,0.0376791,0.0459627,0.457612,0.26833,0.237251,0.361951,0.0197519,0.0967303,0.307408,0.191826,0.132595
4649,0.366749,0.0048857,0.0307775,0.339862,0.0374911,0.0361985,0.399579,0.281272,0.249238,0.324009,0.0353387,0.136968,0.268281,0.212177,0.14879
4650,0.306516,0.0048857,0.0307775,0.283367,0.0374911,0.0361985,0.341546,0.281272,0.249238,0.286067,0.0353387,0.136968,0.229153,0.212177,0.14879
4651,0.233169,0.0042671,0.0335272,0.214498,0.0248797,0.0279626,0.260052,0.248462,0.209287,0.218949,0.0330382,0.103832,0.177534,0.248537,0.165576
4652,0.159821,0.0040497,0,0.145629,0.0150941,0.03348,0.178558,0.216936,0.171969,0.151831,0.0308187,0.0758118,0.125914,0.286616,0.183134
4653,0.0864741,0.0040497,0.0372184,0.0767598,0.0150941,0.03348,0.0970642,0.216936,0.171969,0.0847133,0.0308187,0.0758118,0.0742939,0.286616,0.183134
4654,0.0593916,0.0122722,0.0283584,0.0522693,0.0079307,0.0281507,0.0668019,0.200048,0.126551,0.0583669,0.0469764,0.0439497,0.0522887,0.320106,0.196488
4655,0.032309,0.0359463,0.0303871,0.0277788,0.0044003,0.0294639,0.0365396,0.183643,0.0881974,0.0320205,0.0664717,0.0287781,0.0302836,0.354465,0.210202
4656,0.0052265,0.0359463,0.0303871,0.0032883,0.0044003,0.0294639,0.0062773,0.183643,0.0881974,0.0056741,0.0664717,0.0287781,0.0082785,0.354465,0.210202
4657,0.0034843,0.0536184,0.0403888,0.0021922,0.0063632,0.0384602,0.0041849,0.196899,0.0813624,0.0037827,0.0812509,0.0353609,0.005519,0.3663,0.214233
4658,0.0017422,0.0746602,0.0573746,0.0010961,0.0099972,0.054767,0.0020924,0.210475,0.0748853,0.0018914,0.0973411,0.0478843,0.0027595,0.378209,0.218292
4659,0,0.0746602,0.0573746,0,0.0099972,0.054767,0,0.210475,0.0748853,0,0.0973411,0.0478843,0,0.378209,0.218292
4660,0.0129407,0.0544444,0.056107,0.0149547,0.0595432,0.0708145,0.0074833,0.259503,0.073754,0.0116535,0.082858,0.0645212,0.0034545,0.364222,0.230517
4661,0.0258814,0.0373084,0.0548648,0.0299094,0.150012,0.090081,0.0149667,0.311474,0.0726349,0.023307,0.0694223,0.0855034,0.006909,0.350338,0.242965
4662,0.0388221,0.0373084,0.0548648,0.0448641,0.150012,0.090081,0.02245,0.311474,0.0726349,0.0349605,0.0694223,0.0855034,0.0103636,0.350338,0.242965
4663,0.11093,0.0472311,0.0497695,0.11959,0.165064,0.0786524,0.0834107,0.34792,0.0701412,0.110117,0.0899024,0.0793987,0.0362781,0.323339,0.265982
4664,0.183038,0.0583,0.0451698,0.194315,0.18065,0.0682445,0.144371,0.385197,0.0677109,0.185273,0.112666,0.0735925,0.0621925,0.296867,0.28959
4665,0.255147,0.0583,0.0451698,0.269041,0.18065,0.0682445,0.205332,0.385197,0.0677109,0.26043,0.112666,0.0735925,0.088107,0.296867,0.28959
4666,0.325921,0.0673159,0.0538421,0.340868,0.169813,0.0674198,0.276705,0.433269,0.0832345,0.342448,0.146122,0.0816623,0.12738,0.331128,0.339147
4667,0.396695,0.0769272,0.0640954,0.412696,0.159227,0.0666026,0.348077,0.481922,0.100905,0.424465,0.182885,0.0902918,0.166652,0.366226,0.390029
4668,0.467469,0.0769272,0.0640954,0.484523,0.159227,0.0666026,0.41945,0.481922,0.100905,0.506483,0.182885,0.0902918,0.205925,0.366226,0.390029
4669,0.480092,0.0646735,0.0705,0.491573,0.149505,0.0623859,0.428725,0.549193,0.158665,0.46846,0.208733,0.102137,0.224905,0.405754,0.396786
4670,0.492715,0.0534145,0.0773604,0.498624,0.140022,0.0583887,0.437999,0.615672,0.227884,0.430436,0.235722,0.114822,0.243885,0.445848,0.403553
4671,0.505339,0.0534145,0.0773604,0.505674,0.140022,0.0583887,0.447274,0.615672,0.227884,0.392413,0.235722,0.114822,0.262864,0.445848,0.403553
4672,0.437036,0.0440053,0.0791754,0.437674,0.166919,0.0788425,0.395148,0.687364,0.343377,0.301417,0.272139,0.171852,0.247729,0.413482,0.39164
4673,0.368734,0.0355027,0.0810188,0.369675,0.195546,0.103695,0.343022,0.755199,0.466099,0.210422,0.310014,0.2384,0.232593,0.381453,0.379757
4674,0.300432,0.0355027,0.0810188,0.301676,0.195546,0.103695,0.290896,0.755199,0.466099,0.119426,0.310014,0.2384,0.217457,0.381453,0.379757
4675,0.223807,0.0612289,0.11697,0.225983,0.315334,0.134762,0.222594,0.775257,0.450865,0.0844807,0.341442,0.303,0.172964,0.366482,0.367231
4676,0.147183,0.0934405,0.160023,0.150291,0.447848,0.169799,0.154293,0.794751,0.435603,0.0495351,0.373519,0.371038,0.12847,0.351626,0.354759
4677,0.0705591,0.0934405,0.160023,0.0745984,0.447848,0.169799,0.0859909,0.794751,0.435603,0.0145895,0.373519,0.371038,0.0839771,0.351626,0.354759
4678,0.0475177,0.228719,0.33479,0.0505486,0.666722,0.272192,0.0593087,0.823568,0.424313,0.0105518,0.482616,0.303623,0.0593651,0.346992,0.329924
4679,0.0244764,0.398645,0.529847,0.0264988,0.855668,0.387059,0.0326265,0.850772,0.413026,0.0065141,0.592512,0.239565,0.0347531,0.342371,0.305445
4680,0.0014351,0.398645,0.529847,0.002449,0.855668,0.387059,0.0059443,0.850772,0.413026,0.0024764,0.592512,0.239565,0.0101412,0.342371,0.305445
4681,0.0009567,0.491615,0.439311,0.0016327,0.909208,0.337659,0.0039628,0.882772,0.422136,0.0016509,0.716729,0.30228,0.0067608,0.36807,0.309236
4682,0.0004784,0.584875,0.348281,0.0008163,0.95173,0.289531,0.0019814,0.911554,0.431248,0.0008255,0.827322,0.368252,0.0033804,0.394114,0.313037
4683,0,0.584875,0.348281,0,0.95173,0.289531,0,0.911554,0.431248,0,0.827322,0.368252,0,0.394114,0.313037
4684,0.0126572,0.754,0.399695,0.0117578,0.856372,0.264713,0.0069791,0.898822,0.420077,0.0105717,0.933481,0.421498,0.0022262,0.437819,0.336468
4685,0.0253143,0.892335,0.45154,0.0235155,0.724827,0.240555,0.0139581,0.88538,0.408911,0.0211434,0.991321,0.474856,0.0044525,0.48197,0.360199
4686,0.0379715,0.892335,0.45154,0.0352733,0.724827,0.240555,0.0209372,0.88538,0.408911,0.0317151,0.991321,0.474856,0.0066787,0.48197,0.360199
4687,0.104564,0.926999,0.509218,0.0964303,0.682232,0.25508,0.0849384,0.858387,0.398005,0.0991088,0.99563,0.489874,0.0335685,0.523049,0.354456
4688,0.171156,0.955547,0.565379,0.157587,0.638211,0.269862,0.14894,0.829226,0.387119,0.166502,0.99749,0.504814,0.0604583,0.563993,0.348727
4689,0.237748,0.955547,0.565379,0.218744,0.638211,0.269862,0.212941,0.829226,0.387119,0.233896,0.99749,0.504814,0.0873481,0.563993,0.348727
4690,0.313627,0.977055,0.592342,0.292836,0.646928,0.253822,0.2988,0.812589,0.401802,0.312646,0.993274,0.542377,0.141568,0.634241,0.377188
4691,0.389505,0.991218,0.618532,0.366928,0.655602,0.238087,0.384659,0.795412,0.416518,0.391396,0.97759,0.578992,0.195787,0.702,0.405886
4692,0.465384,0.991218,0.618532,0.441019,0.655602,0.238087,0.470518,0.795412,0.416518,0.470146,0.97759,0.578992,0.250007,0.702,0.405886
4693,0.470832,0.988813,0.626197,0.455371,0.629674,0.231817,0.500608,0.749115,0.41795,0.483789,0.990382,0.565007,0.298077,0.735601,0.432004
4694,0.476281,0.986039,0.633778,0.469722,0.603405,0.225603,0.530697,0.700068,0.419383,0.497433,0.996705,0.550852,0.346148,0.768003,0.458108
4695,0.48173,0.986039,0.633778,0.484073,0.603405,0.225603,0.560786,0.700068,0.419383,0.511077,0.996705,0.550852,0.394219,0.768003,0.458108
4696,0.432088,0.964166,0.598621,0.424721,0.601744,0.229452,0.503838,0.655578,0.389412,0.456819,0.9843,0.480569,0.366443,0.776544,0.484445
4697,0.382445,0.932271,0.561969,0.365369,0.600082,0.233322,0.446889,0.609822,0.359636,0.40256,0.934612,0.408796,0.338668,0.784981,0.510564
4698,0.332803,0.932271,0.561969,0.306017,0.600082,0.233322,0.389941,0.609822,0.359636,0.348301,0.934612,0.408796,0.310892,0.784981,0.510564
4699,0.256865,0.850688,0.449202,0.231103,0.528008,0.168011,0.298376,0.632895,0.329629,0.267756,0.842992,0.322059,0.241457,0.739887,0.489492
4700,0.180926,0.746361,0.334928,0.156189,0.455417,0.112185,0.20681,0.655697,0.300141,0.18721,0.723823,0.239928,0.172022,0.692356,0.468266
4701,0.104988,0.746361,0.334928,0.0812743,0.455417,0.112185,0.115245,0.655697,0.300141,0.106665,0.723823,0.239928,0.102587,0.692356,0.468266
4702,0.0723635,0.630312,0.248429,0.0552732,0.3701,0.0658894,0.0791748,0.71575,0.264444,0.0735941,0.679874,0.180399,0.0716569,0.603542,0.469262
4703,0.039739,0.50693,0.170589,0.0292721,0.288354,0.0367491,0.0431049,0.772511,0.230099,0.0405235,0.634432,0.128048,0.0407265,0.511529,0.470257
4704,0.0071144,0.50693,0.170589,0.0032709,0.288354,0.0367491,0.0070349,0.772511,0.230099,0.0074528,0.634432,0.128048,0.009796,0.511529,0.470257
4705,0.004743,0.534979,0.175765,0.0021806,0.23259,0.0290915,0.00469,0.793465,0.247357,0.0049685,0.7647,0.170603,0.0065307,0.530612,0.486992
4706,0.0023715,0.562932,0.181005,0.0010903,0.180838,0.0285408,0.002345,0.813722,0.265002,0.0024843,0.875021,0.218254,0.0032653,0.549655,0.503636
4707,0,0.562932,0.181005,0,0.180838,0.0285408,0,0.813722,0.265002,0,0.875021,0.218254,0,0.549655,0.503636
4708,0.0136504,0.68589,0.261701,0.0164416,0.272466,0.0318954,0.0076187,0.734636,0.267444,0.0100421,0.906886,0.269151,0.0037288,0.707253,0.489137
4709,0.0273008,0.79788,0.350639,0.0328831,0.374068,0.0501486,0.0152374,0.647962,0.269893,0.0200842,0.934662,0.322959,0.0074576,0.844477,0.474567
4710,0.0409512,0.79788,0.350639,0.0493247,0.374068,0.0501486,0.0228561,0.647962,0.269893,0.0301263,0.934662,0.322959,0.0111864,0.844477,0.474567
4711,0.10506,0.819681,0.382058,0.129156,0.460332,0.0729871,0.0927311,0.586074,0.246238,0.090834,0.887985,0.333721,0.0461847,0.809115,0.476358
4712,0.169169,0.840574,0.413739,0.208988,0.547714,0.10259,0.162606,0.522942,0.223281,0.151542,0.831419,0.344547,0.081183,0.771283,0.478149
4713,0.233278,0.840574,0.413739,0.28882,0.547714,0.10259,0.232481,0.522942,0.223281,0.21225,0.831419,0.344547,0.116181,0.771283,0.478149
4714,0.29582,0.834358,0.446071,0.370097,0.579639,0.128041,0.327234,0.534174,0.235169,0.293868,0.795144,0.371096,0.166804,0.789732,0.511731
4715,0.358362,0.828054,0.478302,0.451375,0.61127,0.15633,0.421987,0.545392,0.24726,0.375486,0.756536,0.397877,0.217426,0.807653,0.544777
4716,0.420904,0.828054,0.478302,0.532652,0.61127,0.15633,0.51674,0.545392,0.24726,0.457104,0.756536,0.397877,0.268048,0.807653,0.544777
4717,0.432849,0.762185,0.489477,0.540618,0.562623,0.14857,0.540361,0.559349,0.271024,0.469476,0.75888,0.396649,0.304342,0.741297,0.500971
4718,0.444794,0.68998,0.500609,0.548583,0.513433,0.140992,0.563982,0.573264,0.295389,0.481848,0.761216,0.395422,0.340636,0.669438,0.456351
4719,0.456738,0.68998,0.500609,0.556549,0.513433,0.140992,0.587603,0.573264,0.295389,0.494221,0.761216,0.395422,0.37693,0.669438,0.456351
4720,0.405095,0.664218,0.451679,0.478297,0.453986,0.12524,0.522035,0.573984,0.301218,0.439649,0.803204,0.39139,0.345357,0.632239,0.476394
4721,0.353452,0.638007,0.40244,0.400045,0.395136,0.110434,0.456467,0.574705,0.307073,0.385078,0.84229,0.387361,0.313785,0.594318,0.496329
4722,0.301808,0.638007,0.40244,0.321793,0.395136,0.110434,0.390898,0.574705,0.307073,0.330506,0.84229,0.387361,0.282212,0.594318,0.496329
4723,0.230481,0.556045,0.259986,0.240333,0.282058,0.0661317,0.298204,0.525893,0.269132,0.253475,0.790645,0.28187,0.220357,0.534051,0.445471
4724,0.159153,0.472695,0.138349,0.158872,0.180538,0.0376536,0.205509,0.476863,0.232657,0.176444,0.734285,0.18615,0.158502,0.473342,0.394369
4725,0.0878247,0.472695,0.138349,0.077412,0.180538,0.0376536,0.112814,0.476863,0.232657,0.0994131,0.734285,0.18615,0.0966461,0.473342,0.394369
4726,0.0604903,0.423682,0.0993629,0.0525199,0.130216,0.0377805,0.0774167,0.409876,0.179186,0.068383,0.640979,0.119554,0.0682898,0.418989,0.331522
4727,0.0331558,0.375346,0.0677177,0.0276279,0.0867555,0.0379082,0.042019,0.344386,0.131621,0.0373529,0.542551,0.0683942,0.0399336,0.365522,0.270874
4728,0.0058214,0.375346,0.0677177,0.0027358,0.0867555,0.0379082,0.0066213,0.344386,0.131621,0.0063227,0.542551,0.0683942,0.0115773,0.365522,0.270874
4729,0.0038809,0.378218,0.0706998,0.0018239,0.0987771,0.0360595,0.0044142,0.327376,0.122315,0.0042152,0.507371,0.056612,0.0077182,0.347274,0.252522
4730,0.0019405,0.381094,0.0737764,0.0009119,0.111463,0.0343914,0.0022071,0.31057,0.113359,0.0021076,0.472162,0.0466969,0.0038591,0.329229,0.234571
4731,0,0.381094,0.0737764,0,0.111463,0.0343914,0,0.31057,0.113359,0,0.472162,0.0466969,0,0.329229,0.234571
4732,0.013445,0.407123,0.101135,0.0132329,0.146368,0.0333034,0.006682,0.331269,0.116588,0.0102246,0.478197,0.0690574,0.004798,0.332826,0.235838
4733,0.02689,0.433391,0.133596,0.0264659,0.184881,0.0323115,0.0133641,0.352271,0.119864,0.0204493,0.484235,0.0988007,0.009596,0.336431,0.237106
4734,0.040335,0.433391,0.133596,0.0396988,0.184881,0.0323115,0.0200461,0.352271,0.119864,0.0306739,0.484235,0.0988007,0.0143939,0.336431,0.237106
4735,0.10703,0.408211,0.130839,0.103956,0.204202,0.0307704,0.0795621,0.319659,0.114266,0.0946704,0.479342,0.102254,0.0565692,0.346523,0.244692
4736,0.173725,0.383248,0.128111,0.168214,0.224176,0.0295501,0.139078,0.287833,0.10881,0.158667,0.474452,0.105775,0.0987444,0.356679,0.252352
4737,0.24042,0.383248,0.128111,0.232472,0.224176,0.0295501,0.198594,0.287833,0.10881,0.222663,0.474452,0.105775,0.14092,0.356679,0.252352
4738,0.300688,0.446669,0.175804,0.296039,0.227884,0.0324665,0.27999,0.270905,0.120256,0.295011,0.4942,0.149854,0.19234,0.343811,0.268914
4739,0.360955,0.510899,0.229657,0.359606,0.231612,0.0367572,0.361385,0.254277,0.132297,0.367359,0.513958,0.200931,0.243761,0.331048,0.285772
4740,0.421223,0.510899,0.229657,0.423173,0.231612,0.0367572,0.442781,0.254277,0.132297,0.439707,0.513958,0.200931,0.295182,0.331048,0.285772
4741,0.44725,0.482181,0.262412,0.418054,0.240913,0.0538938,0.459674,0.23359,0.141921,0.461012,0.48449,0.22287,0.321167,0.303384,0.302086
4742,0.473277,0.453519,0.296416,0.412934,0.250328,0.0789731,0.476568,0.213474,0.151864,0.482318,0.455074,0.24559,0.347153,0.276357,0.31861
4743,0.499304,0.453519,0.296416,0.407815,0.250328,0.0789731,0.493462,0.213474,0.151864,0.503624,0.455074,0.24559,0.373138,0.276357,0.31861
4744,0.449435,0.459456,0.316492,0.346724,0.256269,0.116077,0.444437,0.214219,0.141073,0.451096,0.449345,0.262069,0.35122,0.312958,0.335537
4745,0.399565,0.465398,0.336844,0.285633,0.262253,0.160922,0.395412,0.214963,0.130662,0.398568,0.443622,0.278859,0.329303,0.350658,0.352623
4746,0.349695,0.465398,0.336844,0.224542,0.262253,0.160922,0.346387,0.214963,0.130662,0.346039,0.443622,0.278859,0.307385,0.350658,0.352623
4747,0.267271,0.384278,0.299195,0.167851,0.31143,0.162505,0.266889,0.175925,0.109641,0.264756,0.354425,0.235818,0.244981,0.314603,0.302827
4748,0.184846,0.306008,0.262653,0.11116,0.362636,0.164095,0.187392,0.13984,0.0906241,0.183473,0.269657,0.19524,0.182577,0.279542,0.254892
4749,0.102421,0.306008,0.262653,0.0544695,0.362636,0.164095,0.107894,0.13984,0.0906241,0.10219,0.269657,0.19524,0.120173,0.279542,0.254892
4750,0.0705095,0.238325,0.183509,0.0370546,0.377712,0.146985,0.0742993,0.115436,0.0836486,0.0702717,0.248278,0.132802,0.0852988,0.289861,0.211318
4751,0.0385977,0.176272,0.116379,0.0196397,0.392896,0.130753,0.0407046,0.0930095,0.0770294,0.0383537,0.227452,0.0823502,0.0504247,0.30028,0.17081
4752,0.0066858,0.176272,0.116379,0.0022248,0.392896,0.130753,0.0071098,0.0930095,0.0770294,0.0064358,0.227452,0.0823502,0.0155507,0.30028,0.17081
4753,0.0044572,0.168645,0.109219,0.0014832,0.389035,0.131252,0.0047399,0.0688698,0.0695608,0.0042905,0.223661,0.0725595,0.0103671,0.346643,0.182872
4754,0.0022286,0.161145,0.102308,0.0007416,0.385181,0.131753,0.0023699,0.0481095,0.0626417,0.0021453,0.219891,0.0636315,0.0051836,0.394376,0.195267
4755,0,0.161145,0.102308,0,0.385181,0.131753,0,0.0481095,0.0626417,0,0.219891,0.0636315,0,0.394376,0.195267
4756,0.0130765,0.141123,0.101653,0.014058,0.380875,0.113824,0.0079524,0.0303202,0.0468766,0.0117413,0.170573,0.0512053,0.0027604,0.395977,0.212187
4757,0.026153,0.122163,0.101001,0.0281159,0.376578,0.0972937,0.0159048,0.0168568,0.0356161,0.0234825,0.126072,0.0412575,0.0055208,0.39758,0.229613
4758,0.0392295,0.122163,0.101001,0.0421739,0.376578,0.0972937,0.0238572,0.0168568,0.0356161,0.0352238,0.126072,0.0412575,0.0082812,0.39758,0.229613
4759,0.109403,0.114939,0.0814726,0.112834,0.326464,0.0735289,0.099819,0.0237695,0.0321603,0.11221,0.139881,0.0323986,0.0288559,0.414291,0.257972
4760,0.179577,0.107899,0.0646202,0.183494,0.2781,0.0542466,0.175781,0.0320567,0.0296974,0.189195,0.154252,0.0281849,0.0494306,0.431092,0.287299
4761,0.249751,0.107899,0.0646202,0.254154,0.2781,0.0542466,0.251742,0.0320567,0.0296974,0.266181,0.154252,0.0281849,0.0700053,0.431092,0.287299
4762,0.329715,0.137652,0.0719597,0.32906,0.260701,0.0564849,0.353218,0.0354431,0.0279879,0.358785,0.183445,0.0278807,0.11888,0.448747,0.313864
4763,0.409678,0.170215,0.079881,0.403967,0.243642,0.0588057,0.454693,0.0390056,0.0283262,0.451389,0.214423,0.0279897,0.167754,0.466461,0.340928
4764,0.489642,0.170215,0.079881,0.478874,0.243642,0.0588057,0.556169,0.0390056,0.0283262,0.543992,0.214423,0.0279897,0.216629,0.466461,0.340928
4765,0.506149,0.188605,0.0910637,0.486794,0.251188,0.0581909,0.585915,0.0291464,0.028851,0.565501,0.226459,0.0278713,0.266223,0.474504,0.371404
4766,0.522656,0.20766,0.103155,0.494715,0.258804,0.0575816,0.615661,0.0208174,0.0295773,0.58701,0.238708,0.0280673,0.315817,0.482553,0.402183
4767,0.539163,0.20766,0.103155,0.502635,0.258804,0.0575816,0.645407,0.0208174,0.0295773,0.608519,0.238708,0.0280673,0.365411,0.482553,0.402183
4768,0.480772,0.175989,0.0734729,0.436779,0.234643,0.0434792,0.573792,0.0079635,0.0285795,0.539716,0.207389,0.0343353,0.34036,0.484265,0.377769
4769,0.42238,0.146285,0.0505244,0.370923,0.211252,0.0336976,0.502178,0.0040886,0.0280146,0.470914,0.177611,0,0.315309,0.485978,0.353523
4770,0.363989,0.146285,0.0505244,0.305067,0.211252,0.0336976,0.430563,0.0040886,0.0280146,0.402112,0.177611,0.059752,0.290258,0.485978,0.353523
4771,0.278477,0.107309,0.0379226,0.229541,0.197198,0.0302914,0.328031,0.0048719,0.0280003,0.306573,0.15123,0.0613221,0.22416,0.478635,0.30008
4772,0.192964,0.0735665,0.0302461,0.154014,0.183486,0.028342,0.225499,0.0080378,0.0290772,0.211034,0.12652,0,0.158062,0.471297,0.248831
4773,0.107451,0.0735665,0.0302461,0.0784877,0.183486,0.028342,0.122968,0.0080378,0.0290772,0.115496,0.12652,0.0629325,0.0919642,0.471297,0.248831
4774,0.0738323,0.0593569,0.0278692,0.0533523,0.160432,0.0282468,0.0843548,0.0169602,0.0431976,0.0793095,0.11294,0.0368638,0.0638289,0.457549,0.209683
4775,0.0402134,0.0465954,0.030463,0.0282169,0.138571,0.0281621,0.0457421,0.0306193,0.0715641,0.0431235,0.10001,0.0279004,0.0356936,0.44383,0.173057
4776,0.0065944,0.0465954,0.030463,0.0030815,0.138571,0.0281621,0.0071293,0.0306193,0.0715641,0.0069375,0.10001,0.0279004,0.0075583,0.44383,0.173057
4777,0.0043963,0.048165,0.0342232,0.0020543,0.149144,0.0279125,0.0047529,0.0332846,0.0787165,0.004625,0.0761338,0.0284456,0.0050389,0.408455,0.154496
4778,0.0021981,0.04976,0,0.0010272,0.160015,0.0278846,0.0023764,0.0360666,0.0863349,0.0023125,0.0552415,0.0307062,0.0025194,0.373507,0.136889
4779,0,0.04976,0.0397117,0,0.160015,0.0278846,0,0.0360666,0.0863349,0,0.0552415,0.0307062,0,0.373507,0.136889
4780,0.0130908,0.0604016,0.0279758,0.0165012,0.168095,0.0312276,0.0079858,0.0399636,0.0829025,0.0112535,0.0525122,0.0323949,0.0034863,0.366619,0.125962
4781,0.0261816,0.0720082,0.0431513,0.0330023,0.176322,0.0418289,0.0159716,0.0440628,0.0795599,0.0225071,0.0498495,0.0344613,0.0069725,0.359755,0.115495
4782,0.0392725,0.0720082,0.0431513,0.0495035,0.176322,0.0418289,0.0239575,0.0440628,0.0795599,0.0337606,0.0498495,0.0344613,0.0104588,0.359755,0.115495
4783,0.113653,0.0782825,0.0493217,0.130637,0.197313,0.0363741,0.099084,0.041381,0.0684065,0.109116,0.0394402,0.0334511,0.0465274,0.354543,0.110078
4784,0.188034,0.0847916,0.0564453,0.211771,0.219116,0.0322205,0.174211,0.0387838,0.0584713,0.184471,0.030265,0.0325223,0.0825959,0.349347,0.104803
4785,0.262415,0.0847916,0.0564453,0.292904,0.219116,0.0322205,0.249337,0.0387838,0.0584713,0.259825,0.030265,0.0325223,0.118665,0.349347,0.104803
4786,0.349104,0.0675614,0.0444894,0.381475,0.216661,0.0283757,0.348594,0.02173,0.0422246,0.352185,0.0130034,0.0281592,0.191268,0.36107,0.130889
4787,0.435792,0.0521539,0.0356063,0.470045,0.214216,0.0283436,0.447851,0.0101727,0.0318543,0.444545,0.0046913,0,0.263871,0.37287,0.159851
4788,0.522481,0.0521539,0.0356063,0.558616,0.214216,0.0283436,0.547108,0.0101727,0.0318543,0.536904,0.0046913,0.0389945,0.336474,0.37287,0.159851
4789,0.540164,0.0325298,0.0300716,0.566908,0.16559,0.0311107,0.575738,0.0040498,0.0310154,0.559711,0.0044942,0.0469291,0.369258,0.354491,0.182281
4790,0.557847,0.0177299,0.0278951,0.5752,0.121826,0,0.604368,0,0.0302733,0.582518,0,0,0.402043,0.336307,0.205894
4791,0.575529,0.0177299,0.0278951,0.583492,0.121826,0.0364417,0.632998,0.0108131,0.0302733,0.605325,0.0087217,0.0571224,0.434827,0.336307,0.205894
