hour,RESV,PHVT
7087,0.03,0.844554
7088,0.92,0.846367
7089,0.39,0.160387
7090,0.73,0.55704
7091,0.96,0.078984
7092,0.71,0.047931
7093,0.73,0.995689
7094,0.19,0.717538
7095,0.94,0.559794
7096,0.83,0.333063
7097,0.61,0.012814
7098,0.75,0.773373
7099,0.49,0.933334
7100,0.8,0.304426
7101,0.22,0.138813
7102,0.22,0.032908
7103,0.54,0.189457
7104,0.51,0.293473
7105,0.4,0.745904
7106,0.67,0.751024
7107,0.22,0.931598
7108,0.02,0.339307
7109,0.74,0.588326
7110,0.68,0.309203
7111,0.69,0.568106
7112,0.75,0.272621
7113,0.16,0.580391
7114,0.57,0.906302
7115,0.58,0.21118
7116,0.57,0.299737
7117,0.59,0.642495
7118,0.24,0.795026
7119,0.6,0.062452
7120,0.38,0.744821
7121,0.53,0.304086
7122,0.56,0.259253
7123,0.71,0.487507
7124,0.22,0.62239
7125,0.36,0.314585
7126,0.77,0.914279
7127,0.52,0.596561
7128,0.84,0.791561
7129,0.77,0.498156
7130,0.5,0.627412
7131,0.21,0.757199
7132,0.18,0.763942
7133,0.25,0.300475
7134,0.12,0.269441
7135,0.28,0.561661
7136,0.81,0.63021
7137,0.09,0.187247
7138,0.87,0.430635
7139,0.9,0.508362
7140,0.66,0.801148
7141,0.67,0.627574
7142,0.45,0.085621
7143,0.5,0.855349
7144,0.09,0.77003
7145,0.27,0.909045
7146,0.85,0.781476
7147,0.01,0.982717
7148,0.91,0.182772
7149,0.7,0.33533
7150,0.37,0.085547
7151,0.03,0.247975
7152,0.92,0.588278
7153,0.29,0.783166
7154,0.36,0.816182
7155,0.14,0.338907
7156,0.74,0.3523
7157,0.58,0.806439
7158,0.69,0.91826
7159,0.43,0.551219
7160,0.23,0.749741
7161,0.76,0.142215
7162,0.71,0.650255
7163,0.56,0.185869
7164,0.53,0.540678
7165,0.66,0.087458
7166,0.8,0.551885
7167,0.42,0.810887
7168,0.01,0.826131
7169,0.33,0.44652
7170,0.51,0.545669
7171,0.31,0.858391
7172,0.73,0.858525
7173,0.99,0.390548
7174,0.62,0.138358
7175,0.29,0.690074
7176,0.9,0.990093
7177,0.74,0.810375
7178,0.91,0.50975
7179,0.41,0.523069
7180,0.03,0.166448
7181,0.79,0.902655
7182,0.81,0.66059
7183,0.37,0.689421
7184,0.99,0.86845
7185,0.17,0.980105
7186,0.96,0.89955
7187,0.62,0.279392
7188,0.76,0.361694
7189,0.04,0.772126
7190,0.3,0.472998
7191,0.66,0.798681
7192,0.6,0.343796
7193,0.62,0.680829
7194,0.9,0.454445
7195,0.24,0.895404
7196,0.62,0.824437
7197,0.59,0.148259
7198,0.84,0.140327
7199,0.24,0.473458
7200,0.58,0.60248
7201,0.87,0.079055
7202,0.3,0.99054
7203,0.82,0.01322
7204,0.77,0.384507
7205,0.3,0.337064
7206,0.63,0.138506
7207,0.74,0.381085
7208,0.1,0.266674
7209,0.15,0.411345
7210,0.32,0.650582
7211,0.77,0.899401
7212,0.61,0.557628
7213,0.12,0.632331
7214,0.68,0.029878
7215,0.11,0.157379
7216,0.53,0.994559
7217,0.06,0.359891
7218,0.89,0.365208
7219,0.72,0.696521
7220,0.79,0.856959
7221,0.38,0.628804
7222,0.48,0.241519
7223,0.44,0.457083
7224,0.56,0.702334
7225,0.2,0.992379
7226,0.2,0.860368
7227,0.44,0.581993
7228,0.53,0.519543
7229,0.69,0.72299
7230,0.35,0.321399
7231,0.11,0.484433
7232,0.22,0.867273
7233,0.58,0.982593
7234,0.08,0.524468
7235,0.85,0.355915
7236,0.11,0.497877
7237,0.03,0.954042
7238,0.2,0.546821
7239,0.58,0.761556
7240,0.74,0.741763
7241,0.31,0.316726
7242,0.11,0.377031
7243,0.43,0.702453
7244,0.6,0.037655
7245,0.13,0.152497
7246,0.69,0.119729
7247,1,0.118557
7248,0.36,0.842187
7249,0.17,0.792205
7250,0.84,0.510595
7251,0.04,0.931675
7252,0.35,0.025858
7253,0.2,0.881083
7254,0.32,0.497716
7255,0.43,0.274675
7256,0.6,0.973647
7257,0.93,0.743463
7258,0.06,0.804161
7259,0.38,0.727561
7260,0.32,0.926159
7261,0.77,0.945803
7262,0.79,0.192123
7263,0.09,0.449805
7264,0.02,0.267795
7265,0.76,0.252807
7266,0.14,0.534176
7267,0.24,0.425586
7268,0.51,0.108523
7269,0.12,0.821298
7270,0.44,0.999147
7271,0.98,0.594199
7272,0.24,0.490959
7273,0.99,0.649613
7274,0.4,0.420744
7275,0.15,0.392883
7276,0.76,0.435785
7277,0.28,0.174129
7278,0.53,0.601066
7279,0.28,0.635361
7280,0.2,0.646777
7281,0.52,0.848459
7282,0.13,0.051459
7283,0.82,0.843795
7284,0.9,0.457496
7285,0.33,0.520891
7286,0.06,0.545995
7287,0.97,0.496387
7288,0.73,0.973697
7289,0.32,0.672264
7290,0.78,0.135767
7291,0.55,0.206486
7292,0.94,0.005583
7293,0.77,0.33062
7294,0.57,0.936471
7295,0.22,0.958096
7296,0.74,0.270725
7297,0.36,0.476556
7298,0.87,0.075394
7299,0.48,0.744974
7300,0.55,0.686342
7301,0.85,0.677637
7302,0.69,0.528007
7303,0.68,0.876197
7304,0.31,0.144482
7305,0.69,0.633673
7306,0.32,0.787546
7307,0.28,0.395407
7308,0.09,0.14113
7309,0.52,0.589055
7310,0.59,0.822084
7311,0.54,0.739368
7312,0.23,0.480736
7313,0.67,0.435574
7314,0.14,0.593863
7315,0.2,0.447824
7316,0.84,0.674658
7317,0.36,0.087028
7318,0.18,0.756088
7319,0.4,0.176532
7320,0.93,0.28118
7321,0.41,0.262505
7322,0.25,0.357842
7323,0.13,0.212631
7324,0.29,0.051841
7325,0.87,0.453355
7326,0.7,0.204981
7327,0.32,0.103387
7328,0.98,0.701226
7329,0.02,0.070358
7330,0.03,0.477278
7331,0.16,0.175385
7332,0.37,0.904721
7333,0.24,0.088728
7334,0.46,0.11559
7335,0.6,0.876523
7336,0.92,0.50853
7337,0.87,0.019428
7338,0.99,0.519477
7339,0.56,0.278748
7340,0.14,0.748545
7341,0.34,0.1575
7342,0.34,0.872623
7343,0.96,0.632478
7344,0.01,0.248323
7345,0.77,0.638218
7346,0.86,0.87786
7347,0.92,0.083442
7348,0.67,0.790939
7349,0.9,0.27191
7350,0.84,0.084851
7351,0.85,0.995571
7352,0.7,0.341417
7353,0.34,0.418175
7354,0.11,0.82665
7355,0.23,0.88631
7356,0.77,0.256076
7357,0.74,0.800681
7358,0.18,0.881774
7359,0.85,0.623751
7360,0.98,0.584085
7361,0.16,0.725504
7362,0.04,0.474555
7363,0.78,0.053514
7364,0.55,0.125726
7365,0.48,0.046494
7366,0.59,0.417245
7367,0.42,0.072355
7368,0.54,0.524895
7369,0.19,0.801746
7370,0.31,0.304522
7371,0.19,0.697967
7372,0.13,0.672277
7373,0.48,0.923116
7374,0.08,0.590097
7375,0.77,0.989518
7376,0.34,0.897747
7377,0.78,0.123513
7378,0.48,0.502407
7379,0.78,0.159165
7380,0.09,0.680326
7381,0.36,0.71468
7382,0.52,0.506237
7383,0.17,0.180481
7384,0.27,0.066753
7385,0.06,0.135008
7386,0.64,0.512785
7387,0.84,0.443451
7388,0.53,0.214219
7389,0.85,0.513363
7390,0.29,0.595943
7391,0.81,0.033557
7392,0.31,0.905395
7393,0.74,0.774775
7394,0.18,0.761839
7395,0.72,0.231481
7396,0.15,0.473862
7397,0.81,0.481797
7398,0.76,0.788514
7399,0.6,0.583579
7400,0.03,0.692534
7401,0.93,0.573365
7402,0.96,0.723414
7403,0.92,0.900245
7404,0.29,0.84975
7405,0.64,0.117156
7406,0.71,0.704495
7407,0.67,0.15917
7408,0.3,0.512477
7409,0.59,0.124191
7410,0.15,0.308721
7411,0.5,0.316334
7412,0.38,0.741834
7413,0.68,0.697913
7414,0.25,0.717352
7415,0.93,0.944348
7416,0.41,0.716608
7417,0.83,0.051238
7418,0.51,0.934336
7419,0.41,0.524577
7420,0.62,0.173022
7421,0.8,0.008098
7422,0.18,0.459506
7423,0.24,0.631501
7424,0.45,0.337627
7425,0.45,0.771834
7426,0.68,0.009227
7427,0.61,0.028215
7428,0.68,0.019117
7429,0.04,0.047451
7430,0.54,0.497569
7431,0.64,0.833886
7432,0.65,0.174795
7433,0.97,0.333335
7434,0.44,0.405376
7435,0.09,0.146807
7436,0.83,0.395305
7437,0.76,0.618057
7438,0.47,0.035063
7439,0.55,0.991293
7440,0.86,0.697117
7441,0.42,0.014676
7442,0.57,0.303681
7443,0.47,0.345005
7444,0.33,0.704121
7445,0.49,0.850859
7446,0.03,0.230639
7447,0.66,0.901142
7448,0.37,0.573116
7449,0.35,0.471237
7450,0.76,0.567407
7451,0.49,0.345937
7452,0.1,0.902379
7453,0.61,0.613007
7454,0.73,0.277166
7455,0.17,0.080138
7456,0.77,0.193455
7457,0.72,0.005296
7458,0.63,0.006593
7459,1,0.379394
7460,0.6,0.716726
7461,0.91,0.645066
7462,0.55,0.035718
7463,0.04,0.556251
7464,0.1,0.868807
7465,0.36,0.833408
7466,0.21,0.56312
7467,0.55,0.5031
7468,0.38,0.820572
7469,0.47,0.277562
7470,0.25,0.677874
7471,0.83,0.127901
7472,0.54,0.621286
7473,0.26,0.36053
7474,0.86,0.082732
7475,0.1,0.669108
7476,0.49,0.262209
7477,0.71,0.864923
7478,0.1,0.159082
7479,0.61,0.605289
7480,0.03,0.085329
7481,0.39,0.447978
7482,0.48,0.20794
7483,0.18,0.454159
7484,0.93,0.409971
7485,0.11,0.91088
7486,0.8,0.903707
7487,0.28,0.615463
7488,0.62,0.300752
7489,0.58,0.645906
7490,0.49,0.545527
7491,0.95,0.317488
7492,0.44,0.061933
7493,0.11,0.603275
7494,0.14,0.976648
7495,0.29,0.906393
7496,0.86,0.607046
7497,0.76,0.115745
7498,0.81,0.535555
7499,0.64,0.865055
7500,0.81,0.297187
7501,0.94,0.072531
7502,0.28,0.879409
7503,0.67,0.020392
7504,0.1,0.326467
7505,0.75,0.15803
7506,0.86,0.293558
7507,0.18,0.440635
7508,0.68,0.842727
7509,0.24,0.97064
7510,0.03,0.49406
7511,0.94,0.114405
7512,0.09,0.614547
7513,0.52,0.023285
7514,0.65,0.733367
7515,0.66,0.124032
7516,0.86,0.190285
7517,0.75,0.064613
7518,0.37,0.648586
7519,0.46,0.331346
7520,0.76,0.306443
7521,0.4,0.061924
7522,0.99,0.716834
7523,0.51,0.926467
7524,0.4,0.786238
7525,0.14,0.576257
7526,0.2,0.498835
7527,0.98,0.989969
7528,0.46,0.250295
7529,0.09,0.91375
7530,0.12,0.620313
7531,0.62,0.579097
7532,0.47,0.856719
7533,0.25,0.412252
7534,0.47,0.907224
7535,0.54,0.129644
7536,0.81,0.133234
7537,0.41,0.871283
7538,0.57,0.279365
7539,0.58,0.267673
7540,0.39,0.394057
7541,0.12,0.175213
7542,0.43,0.272816
7543,0.37,0.624854
7544,0.27,0.128007
7545,0.42,0.418012
7546,0.48,0.901058
7547,0.76,0.773959
7548,0.53,0.301379
7549,0.09,0.152876
7550,0.37,0.280464
7551,0.17,0.805014
7552,0.83,0.959461
7553,0.37,0.110103
7554,0.98,0.026189
7555,0.14,0.738095
7556,0.88,0.729826
7557,0.44,0.064012
7558,0.5,0.45293
7559,0.17,0.671051
7560,0.77,0.016547
7561,0.15,0.063968
7562,0.57,0.853755
7563,0.19,0.374289
7564,0.74,0.972619
7565,0.96,0.126662
7566,0.68,0.68296
7567,0.28,0.021042
7568,0.13,0.623426
7569,0.19,0.727718
7570,0.76,0.177711
7571,0.86,0.061421
7572,0.43,0.618372
7573,0.13,0.382208
7574,0.17,0.803904
7575,0.9,0.092237
7576,0.56,0.498405
7577,0.26,0.883085
7578,0.66,0.58416
7579,0.43,0.286752
7580,0.96,0.23357
7581,1,0.820848
7582,0.45,0.165289
7583,0.34,0.575314
7584,0.71,0.741965
7585,0.55,0.039417
7586,0.79,0.013325
7587,0.66,0.858026
7588,0.11,0.203466
7589,0.26,0.024139
7590,0.19,0.865842
7591,0.66,0.307138
7592,0.84,0.558988
7593,1,0.541936
7594,0.39,0.608836
7595,0.26,0.059435
7596,0.42,0.868036
7597,0.22,0.950053
7598,0.82,0.65207
7599,0.96,0.163129
7600,0.5,0.620283
7601,0.16,0.785489
7602,0.08,0.414865
7603,0.99,0.635113
7604,0.41,0.563659
7605,0.99,0.973742
7606,0.06,0.303408
7607,0.13,0.949683
7608,0.76,0.160161
7609,0.22,0.942098
7610,0.89,0.501784
7611,0.01,0.667665
7612,0.62,0.548713
7613,0.48,0.241966
7614,0.08,0.220897
7615,0.7,0.25696
7616,0.28,0.246248
7617,0.35,0.49058
7618,0.73,0.395672
7619,0.47,0.32894
7620,0.2,0.634478
7621,0.2,0.456732
7622,0.05,0.783648
7623,0.9,0.990242
7624,0.11,0.350856
7625,0.64,0.002648
7626,0.9,0.197726
7627,0.8,0.787335
7628,0.04,0.520925
7629,0.77,0.225812
7630,0.78,0.447555
7631,0.89,0.882936
7632,0.5,0.050338
7633,0.54,0.788341
7634,0.98,0.43696
7635,0.67,0.891082
7636,0.16,0.207157
7637,0.65,0.848954
7638,0.47,0.296929
7639,0.9,0.296105
7640,0.41,0.309592
7641,0.26,0.911331
7642,0.02,0.645692
7643,0.92,0.304163
7644,0.68,0.350502
7645,0.84,0.899208
7646,0.62,0.857952
7647,0.54,0.292067
7648,0.42,0.316018
7649,0.76,0.400896
7650,0.49,0.126254
7651,0.16,0.296498
7652,0.08,0.935416
7653,0.73,0.24022
7654,0.88,0.663457
7655,0.75,0.915345
7656,0.36,0.28327
7657,0.99,0.550945
7658,0.75,0.056378
7659,0.58,0.507813
7660,0.99,0.722701
7661,0.59,0.565918
7662,0.27,0.047508
7663,0.93,0.362056
7664,0.09,0.537157
7665,0.79,0.213863
7666,0.44,0.768799
7667,0.98,0.617072
7668,0.09,0.244621
7669,0.22,0.420573
7670,0.55,0.236684
7671,0.77,0.172442
7672,0.46,0.678345
7673,0.62,0.634994
7674,0.08,0.470497
7675,0.02,0.191657
7676,0.26,0.414724
7677,0.76,0.057279
7678,0.46,0.835109
7679,0.79,0.448287
7680,0.14,0.38783
7681,0.42,0.400843
7682,0.77,0.553779
7683,0.16,0.559351
7684,0.56,0.140685
7685,0.96,0.289073
7686,0.89,0.308542
7687,0.12,0.577777
7688,0.28,0.734989
7689,0.29,0.750912
7690,0.87,0.900139
7691,0.9,0.125993
7692,0.55,0.340739
7693,0.27,0.064722
7694,0.68,0.540728
7695,0.79,0.44194
7696,0.77,0.587188
7697,0.95,0.563817
7698,0.45,0.083262
7699,0.29,0.530963
7700,0.97,0.485394
7701,0.03,0.777348
7702,0.36,0.463727
7703,0.62,0.492482
7704,0.28,0.45145
7705,0.5,0.557072
7706,0.84,0.143008
7707,0.69,0.685253
7708,0.77,0.594806
7709,0.4,0.409949
7710,0.93,0.563502
7711,0.28,0.182944
7712,0.39,0.024347
7713,0.15,0.812411
7714,0.04,0.682596
7715,0.08,0.666418
7716,0.5,0.998877
7717,0.56,0.871356
7718,0.5,0.373418
7719,0.98,0.275976
7720,0.7,0.488719
7721,0.24,0.357069
7722,0.57,0.764267
7723,0.91,0.564727
7724,0.37,0.898772
7725,0.91,0.466222
7726,0.72,0.889049
7727,0.21,0.61112
7728,0.7,0.136344
7729,0.27,0.838433
7730,0.78,0.904736
7731,0.36,0.765418
7732,0.39,0.570414
7733,0.78,0.868876
7734,0.61,0.353784
7735,0.66,0.565298
7736,0.5,0.510981
7737,0.55,0.080596
7738,0.08,0.706585
7739,0.83,0.133924
7740,0.33,0.038274
7741,0.67,0.699042
7742,0.56,0.933513
7743,0.35,0.464112
7744,0.93,0.711469
7745,0.11,0.130655
7746,0.22,0.484944
7747,0.02,0.38725
7748,0.65,0.696583
7749,0.78,0.968752
7750,0.2,0.044203
7751,0.79,0.848723
7752,0.96,0.740163
7753,0.26,0.258367
7754,0.85,0.492226
7755,0.29,0.217857
7756,0.2,0.908036
7757,0.18,0.856628
7758,0.05,0.103327
7759,0.88,0.783067
7760,0.54,0.925387
7761,0.18,0.172383
7762,0.37,0.695839
7763,0.57,0.398713
7764,0.84,0.945888
7765,0.76,0.09119
7766,0.13,0.199907
7767,0.14,0.489963
7768,0.29,0.127677
7769,0.21,0.860898
7770,0.87,0.606632
7771,0.04,0.626547
7772,0.22,0.056101
7773,0.6,0.223872
7774,0.52,0.343761
7775,0.67,0.747328
7776,0.58,0.311453
7777,0.05,0.796881
7778,0.4,0.286115
7779,1,0.610784
7780,0.85,0.007872
7781,0.45,0.31141
7782,0.1,0.174154
7783,0.06,0.552493
7784,0.92,0.759909
7785,0.93,0.856949
7786,0.6,0.938961
7787,0.38,0.242554
7788,0.26,0.975829
7789,0.28,0.637549
7790,0.63,0.655131
7791,0.65,0.718084
7792,0.44,0.641915
7793,0.8,0.967737
7794,0.75,0.180547
7795,0.94,0.951983
7796,0.49,0.65619
7797,0.82,0.774101
7798,0.24,0.640406
7799,0.09,0.114812
7800,0.92,0.44056
7801,0.11,0.127458
7802,0.97,0.738701
7803,0.98,0.114011
7804,0.78,0.08949
7805,0.15,0.628685
7806,0.64,0.182947
7807,0.77,0.718291
7808,0.73,0.783087
7809,0.38,0.564347
7810,0.88,0.683004
7811,0.83,0.400863
7812,0.34,0.714248
7813,0.37,0.780706
7814,0.66,0.176174
7815,0.89,0.104701
7816,0.83,0.651796
7817,0.35,0.979596
7818,0.56,0.964919
7819,0.92,0.163861
7820,0.38,0.331472
7821,0.41,0.549042
7822,0.31,0.472995
7823,0.65,0.992122
7824,0.59,0.642685
7825,0.05,0.901688
7826,0.76,0.787642
7827,0.25,0.748145
7828,0.43,0.246478
7829,0.11,0.964134
7830,0.64,0.977773
7831,0.01,0.209169
7832,0.68,0.07888
7833,0.32,0.930556
7834,0.97,0.685264
7835,0.08,0.647979
7836,0.82,0.855228
7837,0.99,0.177951
7838,0.21,0.437672
7839,0.62,0.885664
7840,0.18,0.4816
7841,0.03,0.658833
7842,0.19,0.252338
7843,0.63,0.20432
7844,0.45,0.670303
7845,0.84,0.062156
7846,0.66,0.300593
7847,0.05,0.645992
7848,0.59,0.855475
7849,0.57,0.919181
7850,0.52,0.032867
7851,0.47,0.055764
7852,0.81,0.698237
7853,0.15,0.298855
7854,0.04,0.279575
7855,0.88,0.180581
7856,0.22,0.538753
7857,0.54,0.392253
7858,0.61,0.114063
7859,0.5,0.876993
7860,0.5,0.805692
7861,0.56,0.611536
7862,0.97,0.820469
7863,0.17,0.267436
7864,0.53,0.80179
7865,0.01,0.426967
7866,0.45,0.364272
7867,0.47,0.786911
7868,0.04,0.204304
7869,0.13,0.731811
7870,0.03,0.071092
7871,0.36,0.823652
7872,0.72,0.195849
7873,0.42,0.603847
7874,0.91,0.875969
7875,0.37,0.228924
7876,0.56,0.50106
7877,0.5,0.972092
7878,0.08,0.937765
7879,0.27,0.05881
7880,0.76,0.160083
7881,0.48,0.109864
7882,0.34,0.124678
7883,0.72,0.594717
7884,0.05,0.837225
7885,0.94,0.497148
7886,0.85,0.498227
7887,0.46,0.665431
7888,0.16,0.981677
7889,0.89,0.785544
7890,0.42,0.735211
7891,0.58,0.473461
7892,0.97,0.721243
7893,0.44,0.446461
7894,0.85,0.769511
7895,0.45,0.460085
7896,0.47,0.311714
7897,0.66,0.337517
7898,0.98,0.095734
7899,0.38,0.424569
7900,0.65,0.018272
7901,0.52,0.148608
7902,0.5,0.603308
7903,0.19,0.530385
7904,0.82,0.304182
7905,0.5,0.788554
7906,1,0.220431
7907,0.04,0.875003
7908,0.33,0.647192
7909,0.91,0.420881
7910,0.53,0.910328
7911,0.46,0.888546
7912,0.6,0.98497
7913,0.29,0.729234
7914,0.24,0.338543
7915,0.98,0.647096
7916,0.67,0.279558
7917,0.55,0.767927
7918,0.97,0.547784
7919,0.62,0.295697
7920,0.35,0.492812
7921,0.09,0.75743
7922,0.7,0.625957
7923,0.06,0.13471
7924,0.24,0.68366
7925,0.3,0.545387
7926,0.81,0.422775
7927,0,0.060179
7928,0.88,0.869833
7929,0.36,0.626027
7930,0.95,0.919013
7931,0.89,0.482154
7932,0.83,0.478951
7933,0.1,0.001585
7934,0.15,0.132226
7935,0.23,0.793319
7936,0.29,0.560647
7937,0.7,0.100427
7938,0.38,0.234403
7939,0.37,0.440363
7940,0.2,0.724049
7941,0.19,0.918479
7942,0.63,0.165256
7943,0.86,0.782318
7944,0.66,0.048949
7945,0.33,0.381004
7946,0.54,0.269836
7947,0.06,0.590033
7948,0.57,0.648102
7949,0.29,0.852255
7950,0.81,0.740437
7951,0.14,0.479826
7952,0.09,0.519238
7953,0.77,0.381907
7954,0.26,0.599299
7955,0.05,0.791027
7956,0.13,0.649715
7957,0.89,0.673874
7958,0.99,0.625784
7959,0.64,0.015737
7960,0.26,0.966304
7961,0.94,0.415385
7962,0.46,0.712212
7963,0.95,0.410411
7964,0.55,0.807095
7965,0.47,0.741784
7966,0.74,0.786913
7967,0.43,0.580413
7968,0.76,0.403627
7969,0.37,0.128322
7970,0.5,0.957014
7971,0.61,0.968942
7972,0.37,0.863774
7973,0.51,0.112877
7974,0.52,0.719072
7975,0.44,0.806997
7976,0.76,0.397952
7977,0,0.627766
7978,0.36,0.950385
7979,0.44,0.697932
7980,0.22,0.006338
7981,0.92,0.106862
7982,0.39,0.67684
7983,0.6,0.845341
7984,0.16,0.252126
7985,0.35,0.903638
7986,0.78,0.009575
7987,0.69,0.744148
7988,0.7,0.704793
7989,0.3,0.090419
7990,0.15,0.544773
7991,0.67,0.697751
7992,0.85,0.362982
7993,0.48,0.131759
7994,0.46,0.275221
7995,0.26,0.5921
7996,0.39,0.981957
7997,0.75,0.811485
7998,0.4,0.469063
7999,0.22,0.297838
8000,0.89,0.322846
8001,0.96,0.232285
8002,0.27,0.974156
8003,0.01,0.372797
8004,0.23,0.308725
8005,0.33,0.717272
8006,0.79,0.116918
8007,0.43,0.222044
8008,0.17,0.548729
8009,0.1,0.044366
8010,0.28,0.325272
8011,0.09,0.635721
8012,0.79,0.002385
8013,0.52,0.993261
8014,0.99,0.06731
8015,0.33,0.155367
8016,0.96,0.426145
8017,0.99,0.935167
8018,0.4,0.807512
8019,0.63,0.938594
8020,0.02,0.707567
8021,0.38,0.067556
8022,0.99,0.745292
8023,0.46,0.767067
8024,0.81,0.592173
8025,0.07,0.607592
8026,0.27,0.997835
8027,0.94,0.805011
8028,0.72,0.654923
8029,0.84,0.072243
8030,0.11,0.837428
8031,0.06,0.705129
8032,0.04,0.656565
8033,0.31,0.992195
8034,0.44,0.32535
8035,0.05,0.864487
8036,0.71,0.216216
8037,0.47,0.409463
8038,0.18,0.577473
8039,0.55,0.066075
8040,0.27,0.585854
8041,0.24,0.743232
8042,0.44,0.137083
8043,0.65,0.249389
8044,0.79,0.282051
8045,0.87,0.982663
8046,0.09,0.220445
8047,0.03,0.603928
8048,0.54,0.79946
8049,0.2,0.980459
8050,0.01,0.582228
8051,0.22,0.165373
8052,0.01,0.419608
8053,0.23,0.341085
8054,0.1,0.144127
8055,0.64,0.481451
8056,0.22,0.676559
8057,0.49,0.727381
8058,0.84,0.018006
8059,0.72,0.448832
8060,0.22,0.109406
8061,0.23,0.164305
8062,0.92,0.44674
8063,0.5,0.930351
8064,0.49,0.542102
8065,0.17,0.040858
8066,0.77,0.990645
8067,0.92,0.747168
8068,0.96,0.964293
8069,0.35,0.271228
8070,0.68,0.092945
8071,0.04,0.843031
8072,0.5,0.865652
8073,0.76,0.836905
8074,0.06,0.864165
8075,0.51,0.028995
8076,0.44,0.235067
8077,0.29,0.599468
8078,0.2,0.317182
8079,0.32,0.86207
8080,0.07,0.351951
8081,0.16,0.055768
8082,0.82,0.070686
8083,0.98,0.47128
8084,0.59,0.839328
8085,0.47,0.752491
8086,0.88,0.674365
8087,0.11,0.85222
8088,0.72,0.003026
8089,0.42,0.200687
8090,0.75,0.530149
8091,0.06,0.130126
8092,0.07,0.858167
8093,0.08,0.849691
8094,0.39,0.378234
8095,0.83,0.750915
8096,0.58,0.04904
8097,0.86,0.305809
8098,0.94,0.380242
8099,0.76,0.467026
8100,0.05,0.025682
8101,0.52,0.506621
8102,0.97,0.029735
8103,0.76,0.773146
8104,0.48,0.226203
8105,0.58,0.529768
8106,0.77,0.578469
8107,0.78,0.677511
8108,0.95,0.484418
8109,0.07,0.840277
8110,0.24,0.514155
8111,0.01,0.00453
8112,0.29,0.293808
8113,0.87,0.90257
8114,0.39,0.847014
8115,0.37,0.978675
8116,0.63,0.931134
8117,0.53,0.869027
8118,0.59,0.146703
8119,0.29,0.353919
8120,0.29,0.135847
8121,0.16,0.490546
8122,0.17,0.796132
8123,0.43,0.261606
8124,0.83,0.406879
8125,0.72,0.209976
8126,0.55,0.663485
8127,0.48,0.161543
8128,0.33,0.986551
8129,0.62,0.820725
8130,0.29,0.421191
8131,0.74,0.466304
8132,0.83,0.803585
8133,0.8,0.275841
8134,0.51,0.063819
8135,0.23,0.835868
8136,0.47,0.802757
8137,0.53,0.448304
8138,0.34,0.826767
8139,0.24,0.237461
8140,0.47,0.615411
8141,0.85,0.693807
8142,0.75,0.090512
8143,0.86,0.833213
8144,0.89,0.546379
8145,0.28,0.549792
8146,0.85,0.775595
8147,0.52,0.410714
8148,0.47,0.057937
8149,0.63,0.997083
8150,0.23,0.299104
8151,0.97,0.75311
8152,0.11,0.235248
8153,0.94,0.76287
8154,0.38,0.658941
8155,0.15,0.828511
8156,0.25,0.634484
8157,0.78,0.194892
8158,0.43,0.619079
8159,0.07,0.901909
8160,0.73,0.018906
8161,0.29,0.020794
8162,0.89,0.357484
8163,0.22,0.166965
8164,0.54,0.055275
8165,0.96,0.220324
8166,0.55,0.764372
8167,0.35,0.875274
8168,0.91,0.838857
8169,0.68,0.176543
8170,0.13,0.3545
8171,0.69,0.104341
8172,0.39,0.811587
8173,0.84,0.225978
8174,0.34,0.255973
8175,0.34,0.152256
8176,0.16,0.362908
8177,0,0.809607
8178,0.95,0.59471
8179,0.23,0.866818
8180,0.66,0.969242
8181,0.28,0.23136
8182,0.66,0.794072
8183,0.69,0.808054
8184,0.39,0.323831
8185,0.1,0.74344
8186,0.29,0.426326
8187,0.1,0.028232
8188,0.79,0.70267
8189,0.26,0.209606
8190,0.89,0.621095
8191,0.45,0.196441
8192,0.28,0.953629
8193,0.63,0.16404
8194,0.4,0.919465
8195,0.53,0.25878
8196,0.52,0.900162
8197,0.68,0.820539
8198,0.38,0.419508
8199,0.62,0.54283
8200,0.21,0.630744
8201,0.26,0.826282
8202,0.91,0.602837
8203,0.78,0.188697
8204,0.18,0.170873
8205,0.76,0.815102
8206,0.15,0.087029
8207,0.04,0.520414
8208,0.73,0.916522
8209,0.45,0.776296
8210,0.01,0.223592
8211,0.47,0.719462
8212,0.51,0.952556
8213,0.22,0.55267
8214,0.51,0.092499
8215,0.36,0.086933
8216,0.93,0.261111
8217,0.91,0.147817
8218,0.55,0.218107
8219,0.55,0.561224
8220,0.22,0.284581
8221,0.89,0.482385
8222,0.14,0.491553
8223,0.59,0.000184
8224,0.14,0.371375
8225,0.51,0.251643
8226,0.77,0.695948
8227,0.21,0.982184
8228,0.56,0.293988
8229,0.33,0.497696
8230,0.02,0.99616
8231,0.29,0.114666
8232,0.54,0.084965
8233,0.31,0.597053
8234,0.84,0.365815
8235,0.33,0.866252
8236,0.81,0.093142
8237,0.86,0.350902
8238,0.44,0.793339
8239,0.79,0.098778
8240,0.72,0.720559
8241,0.97,0.876948
8242,0.69,0.627626
8243,0.01,0.631926
8244,0.65,0.972994
8245,0.12,0.302083
8246,0.18,0.167408
8247,0.19,0.210321
8248,0.22,0.713027
8249,0.31,0.666827
8250,0.83,0.455
8251,0.54,0.596101
8252,0.37,0.701973
8253,0.87,0.274894
