hour,nl100,de100,frbelux100,nl92,de90,frbelux92,nl96,de95,frbelux96,uk100,uk94,uk97
3946,8824,44095.5,46546,8118.08,39685.95,42822.32,8471.04,41890.725,44684.16,28909,27174.46,28041.73
3947,9348,46214,49184,8600.16,41592.6,45249.28,8974.08,43903.3,47216.64,29421,27655.74,28538.37
3948,9689,48477.5,51135,8913.88,43629.75,47044.2,9301.44,46053.625,49089.6,29642,27863.48,28752.74
3949,9831,47937.8,53629,9044.52,43144.02,49338.68,9437.76,45540.91,51483.84,29062,27318.28,28190.14
3950,9702,46327.5,51585,8925.84,41694.75,47458.2,9313.92,44011.125,49521.6,28436,26729.84,27582.92
3951,9483,44790.8,49595,8724.36,40311.72,45627.4,9103.68,42551.26,47611.2,28463,26755.22,27609.11
3952,9321,43305.8,47797,8575.32,38975.22,43973.24,8948.16,41140.51,45885.12,29503,27732.82,28617.91
3953,9447,43558.3,46767,8691.24,39202.47,43025.64,9069.12,41380.385,44896.32,30637,28798.78,29717.89
3954,10001,44527.3,46907,9200.92,40074.57,43154.44,9600.96,42300.935,45030.72,30881,29028.14,29954.57
3955,10224,45818,48576,9406.08,41236.2,44689.92,9815.04,43527.1,46632.96,30822,28972.68,29897.34
3956,10172,46498.3,50330,9358.24,41848.47,46303.6,9765.12,44173.385,48316.8,30189,28377.66,29283.33
3957,10057,45664.5,49803,9252.44,41098.05,45818.76,9654.72,43381.275,47810.88,29624,27846.56,28735.28
3958,9868,44990,49393,9078.56,40491,45441.56,9473.28,42740.5,47417.28,28418,26712.92,27565.46
3959,9900,45442.5,52521,9108,40898.25,48319.32,9504,43170.375,50420.16,24866,23374.04,24120.02
3960,9218,42095.8,53308,8480.56,37886.22,49043.36,8849.28,39991.01,51175.68,22472,21123.68,21797.84
3961,8248,39286.5,49690,7588.16,35357.85,45714.8,7918.08,37322.175,47702.4,21833,20523.02,21178.01
3962,7730,37628,46565,7111.6,33865.2,42839.8,7420.8,35746.6,44702.4,21445,20158.3,20801.65
3963,7512,36938,44925,6911.04,33244.2,41331,7211.52,35091.1,43128,20928,19672.32,20300.16
3964,8119,37127.3,42421,7469.48,33414.57,39027.32,7794.24,35270.935,40724.16,20514,19283.16,19898.58
3965,7470,38552,42262,6872.4,34696.8,38881.04,7171.2,36624.4,40571.52,21400,20116,20758
3966,7655,41990.5,44498,7042.6,37791.45,40938.16,7348.8,39890.975,42718.08,25945,24388.3,25166.65
3967,8785,51133.3,49089,8082.2,46019.97,45161.88,8433.6,48576.635,47125.44,31687,29785.78,30736.39
3968,10582,57975.3,55611,9735.44,52177.77,51162.12,10158.72,55076.535,53386.56,33702,31679.88,32690.94
3969,11988,60661.8,59898,11028.96,54595.62,55106.16,11508.48,57628.71,57502.08,33763,31737.22,32750.11
3970,12455,61456,62306,11458.6,55310.4,57321.52,11956.8,58383.2,59813.76,33243,31248.42,32245.71
3971,12489,62784,63554,11489.88,56505.6,58469.68,11989.44,59644.8,61011.84,33002,31021.88,32011.94
3972,12588,64183.8,64817,11580.96,57765.42,59631.64,12084.48,60974.61,62224.32,32938,30961.72,31949.86
3973,12394,63373.8,65399,11402.48,57036.42,60167.08,11898.24,60205.11,62783.04,32645,30686.3,31665.65
3974,12450,63070,64541,11454,56763,59377.72,11952,59916.5,61959.36,32420,30474.8,31447.4
3975,12358,61908,63762,11369.36,55717.2,58661.04,11863.68,58812.6,61211.52,32576,30621.44,31598.72
3976,12266,60923,62155,11284.72,54830.7,57182.6,11775.36,57876.85,59668.8,34069,32024.86,33046.93
3977,12267,59450,60698,11285.64,53505,55842.16,11776.32,56477.5,58270.08,35048,32945.12,33996.56
3978,12344,59023.8,59998,11356.48,53121.42,55198.16,11850.24,56072.61,57598.08,35059,32955.46,34007.23
3979,11792,58395.8,60405,10848.64,52556.22,55572.6,11320.32,55476.01,57988.8,34538,32465.72,33501.86
3980,11483,58082.8,60109,10564.36,52274.52,55300.28,11023.68,55178.66,57704.64,33374,31371.56,32372.78
3981,11079,55786.5,57051,10192.68,50207.85,52486.92,10635.84,52997.175,54768.96,32491,30541.54,31516.27
3982,10594,53183,54622,9746.48,47864.7,50252.24,10170.24,50523.85,52437.12,30980,29121.2,30050.6
3983,10510,51790.8,57208,9669.2,46611.72,52631.36,10089.6,49201.26,54919.68,26991,25371.54,26181.27
3984,9975,47358.5,58025,9177,42622.65,53383,9576,44990.575,55704,24111,22664.34,23387.67
3985,9994,43690.8,53649,9194.48,39321.72,49357.08,9594.24,41506.26,51503.04,23159,21769.46,22464.23
3986,8450,41692.5,50231,7774,37523.25,46212.52,8112,39607.875,48221.76,22589,21233.66,21911.33
3987,8141,40747,48463,7489.72,36672.3,44585.96,7815.36,38709.65,46524.48,22134,20805.96,21469.98
3988,7999,41150.5,46119,7359.08,37035.45,42429.48,7679.04,39092.975,44274.24,21840,20529.6,21184.8
3989,8008,41954.8,45626,7367.36,37759.32,41975.92,7687.68,39857.06,43800.96,22473,21124.62,21798.81
3990,8071,44287.3,46901,7425.32,39858.57,43148.92,7748.16,42072.935,45024.96,26829,25219.26,26024.13
3991,9196,52643.3,51148,8460.32,47378.97,47056.16,8828.16,50011.135,49102.08,32201,30268.94,31234.97
3992,10966,58279.8,57480,10088.72,52451.82,52881.6,10527.36,55365.81,55180.8,34225,32171.5,33198.25
3993,12358,60902.8,61419,11369.36,54812.52,56505.48,11863.68,57857.66,58962.24,34005,31964.7,32984.85
3994,13030,61801.3,63597,11987.6,55621.17,58509.24,12508.8,58711.235,61053.12,33174,31183.56,32178.78
3995,13698,63859.5,64538,12602.16,57473.55,59374.96,13150.08,60666.525,61956.48,32837,30866.78,31851.89
3996,13229,65875.3,65618,12170.68,59287.77,60368.56,12699.84,62581.535,62993.28,32490,30540.6,31515.3
3997,12949,65102,65823,11913.08,58591.8,60557.16,12431.04,61846.9,63190.08,32008,30087.52,31047.76
3998,12885,64241.5,65204,11854.2,57817.35,59987.68,12369.6,61029.425,62595.84,31773,29866.62,30819.81
3999,12751,63026.5,64831,11730.92,56723.85,59644.52,12240.96,59875.175,62237.76,32301,30362.94,31331.97
4000,13359,61547,62972,12290.28,55392.3,57934.24,12824.64,58469.65,60453.12,33781,31754.14,32767.57
4001,14656,59888.3,61335,13483.52,53899.47,56428.2,14069.76,56893.885,58881.6,34640,32561.6,33600.8
4002,12862,59905.8,60411,11833.04,53915.22,55578.12,12347.52,56910.51,57994.56,34501,32430.94,33465.97
4003,12187,59341.5,60507,11212.04,53407.35,55666.44,11699.52,56374.425,58086.72,34067,32022.98,33044.99
4004,11771,58754.8,60210,10829.32,52879.32,55393.2,11300.16,55817.06,57801.6,32979,31000.26,31989.63
4005,11303,56105.8,57100,10398.76,50495.22,52532,10850.88,53300.51,54816,32010,30089.4,31049.7
4006,11718,53767,54796,10780.56,48390.3,50412.32,11249.28,51078.65,52604.16,30440,28613.6,29526.8
4007,11654,51495.3,57584,10721.68,46345.77,52977.28,11187.84,48920.535,55280.64,26359,24777.46,25568.23
4008,10267,47138.3,58350,9445.64,42424.47,53682,9856.32,44781.385,56016,23427,22021.38,22724.19
4009,10152,43718.8,53596,9339.84,39346.92,49308.32,9745.92,41532.86,51452.16,22420,21074.8,21747.4
4010,8529,41851.8,50175,7846.68,37666.62,46161,8187.84,39759.21,48168,21714,20411.16,21062.58
4011,8186,40831.8,48463,7531.12,36748.62,44585.96,7858.56,38790.21,46524.48,21203,19930.82,20566.91
4012,8023,40873.3,45857,7381.16,36785.97,42188.44,7702.08,38829.635,44022.72,20838,19587.72,20212.86
4013,8002,42056,45332,7361.84,37850.4,41705.44,7681.92,39953.2,43518.72,21468,20179.92,20823.96
4014,8751,44717.5,46732,8050.92,40245.75,42993.44,8400.96,42481.625,44862.72,25893,24339.42,25116.21
4015,9179,52596.3,50935,8444.68,47336.67,46860.2,8811.84,49966.485,48897.6,31485,29595.9,30540.45
4016,10958,58631.5,56874,10081.36,52768.35,52324.08,10519.68,55699.925,54599.04,33857,31825.58,32841.29
4017,12338,61306.8,60910,11350.96,55176.12,56037.2,11844.48,58241.46,58473.6,34433,32367.02,33400.01
4018,12945,61971.5,63214,11909.4,55774.35,58156.88,12427.2,58872.925,60685.44,34333,32273.02,33303.01
4019,13061,63999.5,64137,12016.12,57599.55,59006.04,12538.56,60799.525,61571.52,34087,32041.78,33064.39
4020,13128,65074.8,65092,12077.76,58567.32,59884.64,12602.88,61821.06,62488.32,33868,31835.92,32851.96
4021,12984,64457.8,65734,11945.28,58012.02,60475.28,12464.64,61234.91,63104.64,33512,31501.28,32506.64
4022,13089,64701.3,64835,12041.88,58231.17,59648.2,12565.44,61466.235,62241.6,33096,31110.24,32103.12
4023,13109,63413.5,64426,12060.28,57072.15,59271.92,12584.64,60242.825,61848.96,33159,31169.46,32164.23
4024,13111,62747,62736,12062.12,56472.3,57717.12,12586.56,59609.65,60226.56,34692,32610.48,33651.24
4025,13158,61537.8,61471,12105.36,55384.02,56553.32,12631.68,58460.91,59012.16,35339,33218.66,34278.83
4026,13185,61151.8,60643,12130.2,55036.62,55791.56,12657.6,58094.21,58217.28,34792,32704.48,33748.24
4027,12468,59846.5,60805,11470.56,53861.85,55940.6,11969.28,56854.175,58372.8,33849,31818.06,32833.53
4028,12116,59108,60164,11146.72,53197.2,55350.88,11631.36,56152.6,57757.44,33037,31054.78,32045.89
4029,11709,56861,57323,10772.28,51174.9,52737.16,11240.64,54017.95,55030.08,31940,30023.6,30981.8
4030,12082,54983,55444,11115.44,49484.7,51008.48,11598.72,52233.85,53226.24,30408,28583.52,29495.76
4031,11157,52774.5,58211,10264.44,47497.05,53554.12,10710.72,50135.775,55882.56,26464,24876.16,25670.08
4032,10494,47990.5,58857,9654.48,43191.45,54148.44,10074.24,45590.975,56502.72,23603,22186.82,22894.91
4033,9516,44494.5,54228,8754.72,40045.05,49889.76,9135.36,42269.775,52058.88,22611,21254.34,21932.67
4034,8829,42523,50811,8122.68,38270.7,46746.12,8475.84,40396.85,48778.56,22028,20706.32,21367.16
4035,8522,41604,49010,7840.24,37443.6,45089.2,8181.12,39523.8,47049.6,21519,20227.86,20873.43
4036,9136,41501.3,46538,8405.12,37351.17,42814.96,8770.56,39426.235,44676.48,20970,19711.8,20340.9
4037,8998,42612.3,45882,8278.16,38351.07,42211.44,8638.08,40481.685,44046.72,21603,20306.82,20954.91
4038,8308,45695.5,47302,7643.36,41125.95,43517.84,7975.68,43410.725,45409.92,25713,24170.22,24941.61
4039,9313,53521.5,51543,8567.96,48169.35,47419.56,8940.48,50845.425,49481.28,30983,29124.02,30053.51
4040,11104,59918.5,57658,10215.68,53926.65,53045.36,10659.84,56922.575,55351.68,32739,30774.66,31756.83
4041,12471,63093.8,61502,11473.32,56784.42,56581.84,11972.16,59939.11,59041.92,32689,30727.66,31708.33
4042,13056,63825.3,63970,12011.52,57442.77,58852.4,12533.76,60634.035,61411.2,32080,30155.2,31117.6
4043,14194,64966.5,64965,13058.48,58469.85,59767.8,13626.24,61718.175,62366.4,31902,29987.88,30944.94
4044,13261,66324.3,65976,12200.12,59691.87,60697.92,12730.56,63008.085,63336.96,31572,29677.68,30624.84
4045,13121,65727,66499,12071.32,59154.3,61179.08,12596.16,62440.65,63839.04,30997,29137.18,30067.09
4046,13092,65015,65721,12044.64,58513.5,60463.32,12568.32,61764.25,63092.16,30819,28969.86,29894.43
4047,12991,63576.5,65167,11951.72,57218.85,59953.64,12471.36,60397.675,62560.32,31128,29260.32,30194.16
4048,12897,62149,63477,11865.24,55934.1,58398.84,12381.12,59041.55,60937.92,32857,30885.58,31871.29
4049,13276,62023,62025,12213.92,55820.7,57063,12744.96,58921.85,59544,33879,31846.26,32862.63
4050,12873,61542.8,61100,11843.16,55388.52,56212,12358.08,58465.66,58656,33880,31847.2,32863.6
4051,12271,61077.5,61118,11289.32,54969.75,56228.56,11780.16,58023.625,58673.28,33303,31304.82,32303.91
4052,11886,59676.8,60563,10935.12,53709.12,55717.96,11410.56,56692.96,58140.48,32482,30533.08,31507.54
4053,11469,57878.8,57574,10551.48,52090.92,52968.08,11010.24,54984.86,55271.04,31600,29704,30652
4054,11084,55103.5,55560,10197.28,49593.15,51115.2,10640.64,52348.325,53337.6,30336,28515.84,29425.92
4055,11538,52706,58028,10614.96,47435.4,53385.76,11076.48,50070.7,55706.88,26558,24964.52,25761.26
4056,10162,48162,58704,9349.04,43345.8,54007.68,9755.52,45753.9,56355.84,23638,22219.72,22928.86
4057,9012,44384.3,54184,8291.04,39945.87,49849.28,8651.52,42165.085,52016.64,22627,21269.38,21948.19
4058,8374,42146.3,50827,7704.08,37931.67,46760.84,8039.04,40038.985,48793.92,22007,20686.58,21346.79
4059,8069,41321.8,48937,7423.48,37189.62,45022.04,7746.24,39255.71,46979.52,21335,20054.9,20694.95
4060,7909,41697.5,46533,7276.28,37527.75,42810.36,7592.64,39612.625,44671.68,20769,19522.86,20145.93
4061,7892,42645,45852,7260.64,38380.5,42183.84,7576.32,40512.75,44017.92,21494,20204.36,20849.18
4062,8028,45556.3,47102,7385.76,41000.67,43333.84,7706.88,43278.485,45217.92,25910,24355.4,25132.7
4063,9037,53582.5,51123,8314.04,48224.25,47033.16,8675.52,50903.375,49078.08,31059,29195.46,30127.23
4064,10778,59420.3,56998,9915.76,53478.27,52438.16,10346.88,56449.285,54718.08,33173,31182.62,32177.81
4065,12212,62481,60805,11235.04,56232.9,55940.6,11723.52,59356.95,58372.8,33524,31512.56,32518.28
4066,12862,63643,63096,11833.04,57278.7,58048.32,12347.52,60460.85,60572.16,33554,31540.76,32547.38
4067,13033,65151.3,63796,11990.36,58636.17,58692.32,12511.68,61893.735,61244.16,33429,31423.26,32426.13
4068,13173,66372.3,64549,12119.16,59735.07,59385.08,12646.08,63053.685,61967.04,32829,30859.26,31844.13
4069,13937,65675.8,65081,12822.04,59108.22,59874.52,13379.52,62392.01,62477.76,31848,29937.12,30892.56
4070,12981,64860.3,63507,11942.52,58374.27,58426.44,12461.76,61617.285,60966.72,31076,29211.44,30143.72
4071,12789,63397.8,62357,11765.88,57058.02,57368.44,12277.44,60227.91,59862.72,30943,29086.42,30014.71
4072,12543,61575,60366,11539.56,55417.5,55536.72,12041.28,58496.25,57951.36,32051,30127.94,31089.47
4073,12405,60989.3,58977,11412.6,54890.37,54258.84,11908.8,57939.835,56617.92,33015,31034.1,32024.55
4074,12405,60340.5,58487,11412.6,54306.45,53808.04,11908.8,57323.475,56147.52,33119,31131.86,32125.43
4075,11907,59594,58540,10954.44,53634.6,53856.8,11430.72,56614.3,56198.4,32764,30798.16,31781.08
4076,11444,58132.8,57449,10528.48,52319.52,52853.08,10986.24,55226.16,55151.04,31863,29951.22,30907.11
4077,10933,55185.3,55051,10058.36,49666.77,50646.92,10495.68,52426.035,52848.96,31362,29480.28,30421.14
4078,10522,53000.8,53558,9680.24,47700.72,49273.36,10101.12,50350.76,51415.68,30200,28388,29294
4079,10215,50728.8,56513,9397.8,45655.92,51991.96,9806.4,48192.36,54252.48,26937,25320.78,26128.89
4080,9671,47065.3,57885,8897.32,42358.77,53254.2,9284.16,44712.035,55569.6,24219,22765.86,23492.43
4081,8812,42973,53130,8107.04,38675.7,48879.6,8459.52,40824.35,51004.8,23000,21620,22310
4082,8124,39721.3,49222,7474.08,35749.17,45284.24,7799.04,37735.235,47253.12,22200,20868,21534
4083,7720,38401.8,47029,7102.4,34561.62,43266.68,7411.2,36481.71,45147.84,21473,20184.62,20828.81
4084,7516,38312,44289,6914.72,34480.8,40745.88,7215.36,36396.4,42517.44,20683,19442.02,20062.51
4085,7403,38283.3,43046,6810.76,34454.97,39602.32,7106.88,36369.135,41324.16,20542,19309.48,19925.74
4086,7169,38113,42619,6595.48,34301.7,39209.48,6882.24,36207.35,40914.24,22280,20943.2,21611.6
4087,7439,40330.3,42949,6843.88,36297.27,39513.08,7141.44,38313.785,41231.04,25179,23668.26,24423.63
4088,8158,44267.3,45521,7505.36,39840.57,41879.32,7831.68,42053.935,43700.16,28475,26766.5,27620.75
4089,9165,48286.3,49120,8431.8,43457.67,45190.4,8798.4,45871.985,47155.2,30435,28608.9,29521.95
4090,10090,51473,52628,9282.8,46325.7,48417.76,9686.4,48899.35,50522.88,30942,29085.48,30013.74
4091,10508,53266.5,54161,9667.36,47939.85,49828.12,10087.68,50603.175,51994.56,30976,29117.44,30046.72
4092,10581,53936.8,54989,9734.52,48543.12,50589.88,10157.76,51239.96,52789.44,30713,28870.22,29791.61
4093,10460,53179.3,56936,9623.2,47861.37,52381.12,10041.6,50520.335,54658.56,29986,28186.84,29086.42
4094,10230,51162.8,55359,9411.6,46046.52,50930.28,9820.8,48604.66,53144.64,29157,27407.58,28282.29
4095,9980,49034.8,53762,9181.6,44131.32,49461.04,9580.8,46583.06,51611.52,28627,26909.38,27768.19
4096,9763,48518,51964,8981.96,43666.2,47806.88,9372.48,46092.1,49885.44,29210,27457.4,28333.7
4097,9783,48907.8,50741,9000.36,44017.02,46681.72,9391.68,46462.41,48711.36,30392,28568.48,29480.24
4098,10100,49133.3,50511,9292,44219.97,46470.12,9696,46676.635,48490.56,30617,28779.98,29698.49
4099,10121,49156.8,51407,9311.32,44241.12,47294.44,9716.16,46698.96,49350.72,30097,28291.18,29194.09
4100,9912,48933,51542,9119.04,44039.7,47418.64,9515.52,46486.35,49480.32,29352,27590.88,28471.44
4101,9673,46576.8,50029,8899.16,41919.12,46026.68,9286.08,44247.96,48027.84,28874,27141.56,28007.78
4102,9411,45031.8,49421,8658.12,40528.62,45467.32,9034.56,42780.21,47444.16,28313,26614.22,27463.61
4103,9408,44194,52636,8655.36,39774.6,48425.12,9031.68,41984.3,50530.56,25699,24157.06,24928.03
4104,8945,41047.5,54466,8229.4,36942.75,50108.72,8587.2,38995.125,52287.36,23095,21709.3,22402.15
4105,8453,38008.5,50971,7776.76,34207.65,46893.32,8114.88,36108.075,48932.16,21709,20406.46,21057.73
4106,7867,35580.5,47580,7237.64,32022.45,43773.6,7552.32,33801.475,45676.8,20791,19543.54,20167.27
4107,8286,34479.3,45156,7623.12,31031.37,41543.52,7954.56,32755.335,43349.76,19938,18741.72,19339.86
4108,7288,34044,42120,6704.96,30639.6,38750.4,6996.48,32341.8,40435.2,19011,17870.34,18440.67
4109,7166,33920,40471,6592.72,30528,37233.32,6879.36,32224,38852.16,18342,17241.48,17791.74
4110,6922,33700.5,39449,6368.24,30330.45,36293.08,6645.12,32015.475,37871.04,19066,17922.04,18494.02
4111,6905,34662.8,38953,6352.6,31196.52,35836.76,6628.8,32929.66,37394.88,20767,19520.98,20143.99
4112,7298,37275.3,40414,6714.16,33547.77,37180.88,7006.08,35411.535,38797.44,23480,22071.2,22775.6
4113,8032,40523.5,43149,7389.44,36471.15,39697.08,7710.72,38497.325,41423.04,25457,23929.58,24693.29
4114,8829,43896,46531,8122.68,39506.4,42808.52,8475.84,41701.2,44669.76,26512,24921.28,25716.64
4115,9429,46338.8,48889,8674.68,41704.92,44977.88,9051.84,44021.86,46933.44,26731,25127.14,25929.07
4116,9746,49288,50717,8966.32,44359.2,46659.64,9356.16,46823.6,48688.32,26804,25195.76,25999.88
4117,10357,48790.8,52837,9528.44,43911.72,48610.04,9942.72,46351.26,50723.52,25878,24325.32,25101.66
4118,9789,46454.8,50976,9005.88,41809.32,46897.92,9397.44,44132.06,48936.96,25140,23631.6,24385.8
4119,10033,45046.8,48901,9230.36,40542.12,44988.92,9631.68,42794.46,46944.96,24988,23488.72,24238.36
4120,9282,44161,47336,8539.44,39744.9,43549.12,8910.72,41952.95,45442.56,25595,24059.3,24827.15
4121,9360,43741.5,46053,8611.2,39367.35,42368.76,8985.6,41554.425,44210.88,26975,25356.5,26165.75
4122,10300,45066.5,46466,9476,40559.85,42748.72,9888,42813.175,44607.36,27820,26150.8,26985.4
4123,9956,46657.8,47937,9159.52,41992.02,44102.04,9557.76,44324.91,46019.52,28473,26764.62,27618.81
4124,10534,46940.5,49601,9691.28,42246.45,45632.92,10112.64,44593.475,47616.96,28804,27075.76,27939.88
4125,9701,46140.5,49513,8924.92,41526.45,45551.96,9312.96,43833.475,47532.48,28771,27044.74,27907.87
4126,9570,45391.8,49486,8804.4,40852.62,45527.12,9187.2,43122.21,47506.56,27697,26035.18,26866.09
4127,9690,46007.8,52676,8914.8,41407.02,48461.92,9302.4,43707.41,50568.96,24454,22986.76,23720.38
4128,9143,42961.5,54046,8411.56,38665.35,49722.32,8777.28,40813.425,51884.16,21833,20523.02,21178.01
4129,9622,39916.3,50217,8852.24,35924.67,46199.64,9237.12,37920.485,48208.32,21012,19751.28,20381.64
4130,8317,38488.5,47160,7651.64,34639.65,43387.2,7984.32,36564.075,45273.6,20593,19357.42,19975.21
4131,10336,37427.5,45226,9509.12,33684.75,41607.92,9922.56,35556.125,43416.96,20297,19079.18,19688.09
4132,8050,37750.5,43174,7406,33975.45,39720.08,7728,35862.975,41447.04,20099,18893.06,19496.03
4133,8867,39432,42899,8157.64,35488.8,39467.08,8512.32,37460.4,41183.04,20976,19717.44,20346.72
4134,8333,42783,44943,7666.36,38504.7,41347.56,7999.68,40643.85,43145.28,25578,24043.32,24810.66
4135,8721,51601.5,49448,8023.32,46441.35,45492.16,8372.16,49021.425,47470.08,31358,29476.52,30417.26
4136,10597,58092.8,55489,9749.24,52283.52,51049.88,10173.12,55188.16,53269.44,33857,31825.58,32841.29
4137,13225,61062.5,59711,12167,54956.25,54934.12,12696,58009.375,57322.56,34468,32399.92,33433.96
4138,13775,61535,62342,12673,55381.5,57354.64,13224,58458.25,59848.32,34436,32369.84,33402.92
4139,13437,63676.8,63654,12362.04,57309.12,58561.68,12899.52,60492.96,61107.84,34409,32344.46,33376.73
4140,14608,65243.5,64705,13439.36,58719.15,59528.6,14023.68,61981.325,62116.8,34036,31993.84,33014.92
4141,13027,64490,65573,11984.84,58041,60327.16,12505.92,61265.5,62950.08,33093,31107.42,32100.21
4142,15271,63780,65063,14049.32,57402,59857.96,14660.16,60591,62460.48,32270,30333.8,31301.9
4143,14163,62182.5,64846,13029.96,55964.25,59658.32,13596.48,59073.375,62252.16,32037,30114.78,31075.89
4144,14479,61982.3,63153,13320.68,55784.07,58100.76,13899.84,58883.185,60626.88,33383,31380.02,32381.51
4145,13963,60474.3,61951,12845.96,54426.87,56994.92,13404.48,57450.585,59472.96,34602,32525.88,33563.94
4146,14028,60418,61358,12905.76,54376.2,56449.36,13466.88,57397.1,58903.68,34552,32478.88,33515.44
4147,12897,60178,61789,11865.24,54160.2,56845.88,12381.12,57169.1,59317.44,33863,31831.22,32847.11
4148,13192,59009,61595,12136.64,53108.1,56667.4,12664.32,56058.55,59131.2,33050,31067,32058.5
4149,11129,56490.3,58361,10238.68,50841.27,53692.12,10683.84,53665.785,56026.56,31948,30031.12,30989.56
